종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"095570","AJ네트웍스","KOSPI","일반서비스","4930","-160","-3.14","223096101870"
"006840","AK홀딩스","KOSPI","기타금융","8340","-50","-0.60","110484658740"
"027410","BGF","KOSPI","기타금융","5170","-120","-2.27","494855809470"
"282330","BGF리테일","KOSPI","유통","129100","-3300","-2.49","2231352264600"
"138930","BNK금융지주","KOSPI","기타금융","18130","-70","-0.38","5626229108290"
"001460","BYC","KOSPI","섬유·의류","49800","-1000","-1.97","311058270000"
"001465","BYC우","KOSPI","섬유·의류","34000","100","0.29","73230900000"
"001040","CJ","KOSPI","기타금융","215500","-9000","-4.01","6287643069000"
"079160","CJ CGV","KOSPI","오락·문화","4780","-185","-3.73","791483723820"
"00104K","CJ4우(전환)","KOSPI","기타금융","186700","-6300","-3.26","789089790400"
"000120","CJ대한통운","KOSPI","운송·창고","99700","-1600","-1.58","2274390696800"
"011150","CJ씨푸드","KOSPI","음식료·담배","2645","-55","-2.04","95036894585"
"011155","CJ씨푸드1우","KOSPI","음식료·담배","13170","-80","-0.60","2634000000"
"001045","CJ우","KOSPI","기타금융","88600","-2200","-2.42","200255757800"
"097950","CJ제일제당","KOSPI","음식료·담배","230000","-11000","-4.56","3462462780000"
"097955","CJ제일제당 우","KOSPI","음식료·담배","136700","-1100","-0.80","181460091100"
"000480","CR홀딩스","KOSPI","비금속","5020","-20","-0.40","235390259800"
"000590","CS홀딩스","KOSPI","기타금융","80200","0","0.00","92589456400"
"012030","DB","KOSPI","IT 서비스","1957","-13","-0.66","393697386881"
"005830","DB손해보험","KOSPI","보험","162000","-4800","-2.88","10611056538000"
"016610","DB증권","KOSPI","증권","15610","1100","7.58","662588132290"
"000990","DB하이텍","KOSPI","전기·전자","162000","300","0.19","7047743256000"
"000300","DH오토넥스","KOSPI","운송장비·부품","4200","0","0.00","174035631000"
"001530","DI동일","KOSPI","유통","28850","-1650","-5.41","597645665850"
"015590","DKME","KOSPI","기계·장비","515","0","0.00","122045495160"
"000210","DL","KOSPI","화학","65500","-1900","-2.82","1372610402000"
"000215","DL우","KOSPI","화학","28750","-500","-1.71","48475806250"
"375500","DL이앤씨","KOSPI","건설","93100","1800","1.97","3602376301300"
"37550L","DL이앤씨2우(전환)","KOSPI","건설","55600","1200","2.21","117424475600"
"37550K","DL이앤씨우","KOSPI","건설","30150","700","2.38","63733632750"
"007340","DN오토모티브","KOSPI","전기·전자","49500","-1600","-3.13","2896287817500"
"004840","DRB동일","KOSPI","화학","5110","-170","-3.22","98481780040"
"155660","DSR","KOSPI","금속","4480","-120","-2.61","71680000000"
"069730","DSR제강","KOSPI","금속","5600","-130","-2.27","80640000000"
"017860","DS단석","KOSPI","화학","24850","950","3.97","441314604150"
"092780","DYP","KOSPI","운송장비·부품","5050","-170","-3.26","66500723000"
"017940","E1","KOSPI","유통","104800","400","0.38","718928000000"
"365550","ESR켄달스퀘어리츠","KOSPI","부동산","4200","-185","-4.22","1033573800000"
"383220","F&F","KOSPI","섬유·의류","78500","1900","2.48","3007105387500"
"007700","F&F홀딩스","KOSPI","기타금융","19940","-310","-1.53","779940477980"
"114090","GKL","KOSPI","오락·문화","11970","-410","-3.31","740412369900"
"078930","GS","KOSPI","기타금융","76900","-4000","-4.94","7145192568200"
"006360","GS건설","KOSPI","건설","35450","-500","-1.39","3033863820500"
"001250","GS글로벌","KOSPI","유통","4605","-60","-1.29","380067983220"
"007070","GS리테일","KOSPI","유통","22450","-600","-2.60","1876986466750"
"078935","GS우","KOSPI","기타금융","57500","400","0.70","102627495000"
"499790","GS피앤엘","KOSPI","기타금융","54500","-700","-1.27","1080780834500"
"012630","HDC","KOSPI","기타금융","27650","-450","-1.60","1651858585650"
"039570","HDC랩스","KOSPI","건설","8130","-210","-2.52","211035296130"
"089470","HDC현대EP","KOSPI","화학","5550","-230","-3.98","177045000000"
"267270","HD건설기계","KOSPI","기계·장비","187700","-3400","-1.78","9004741948600"
"009540","HD한국조선해양","KOSPI","기타금융","452500","-17000","-3.62","32024834990000"
"267250","HD현대","KOSPI","기타금융","285500","-17000","-5.62","22552525767500"
"443060","HD현대마린솔루션","KOSPI","일반서비스","260500","-9000","-3.34","11679116330000"
"071970","HD현대마린엔진","KOSPI","기계·장비","100100","-7000","-6.54","3395541649500"
"322000","HD현대에너지솔루션","KOSPI","전기·전자","213500","-7500","-3.39","2391200000000"
"267260","HD현대일렉트릭","KOSPI","전기·전자","1389000","90000","6.93","50069470515000"
"329180","HD현대중공업","KOSPI","운송장비·부품","648000","-32000","-4.71","68014873800000"
"097230","HJ중공업","KOSPI","건설","27850","-950","-3.30","2514725330400"
"014790","HL D&I","KOSPI","건설","3390","-60","-1.74","128340657390"
"003580","HLB글로벌","KOSPI","유통","2145","-65","-2.94","108673218225"
"204320","HL만도","KOSPI","운송장비·부품","57000","-1000","-1.72","2676555840000"
"060980","HL홀딩스","KOSPI","기타금융","42000","-1250","-2.89","381311574000"
"011200","HMM","KOSPI","운송·창고","20550","-600","-2.84","19383540283500"
"035000","HS애드","KOSPI","일반서비스","8700","-290","-3.23","141006502800"
"002460","HS화성","KOSPI","건설","13750","-250","-1.79","139562500000"
"487570","HS효성","KOSPI","기타금융","68300","1700","2.55","254480814100"
"298050","HS효성첨단소재","KOSPI","화학","258500","-8500","-3.18","1158066558000"
"015360","INVENI","KOSPI","일반서비스","16180","-30","-0.19","440905000000"
"294870","IPARK현대산업개발","KOSPI","건설","22050","-550","-2.43","1453256626500"
"175330","JB금융지주","KOSPI","기타금융","26550","-800","-2.93","4998132655200"
"234080","JW생명과학","KOSPI","제약","12560","-260","-2.03","198881998240"
"001060","JW중외제약","KOSPI","제약","30100","-600","-1.95","700906493000"
"001067","JW중외제약2우B","KOSPI","제약","54700","-500","-0.91","11485523100"
"001065","JW중외제약우","KOSPI","제약","25700","-300","-1.15","8788140700"
"096760","JW홀딩스","KOSPI","기타금융","4085","-155","-3.66","301983388070"
"008970","KBI동양철관","KOSPI","금속","1850","-10","-0.54","191968777950"
"105560","KB금융","KOSPI","기타금융","158900","1100","0.70","59245937299500"
"415640","KB발해인프라","KOSPI","기타금융","9900","-90","-0.90","1213200925200"
"432320","KB스타리츠","KOSPI","부동산","2040","20","0.99","206885141400"
"002380","KCC","KOSPI","화학","623000","49000","8.54","5536271433000"
"344820","KCC글라스","KOSPI","비금속","28350","-600","-2.07","452764015200"
"009070","KCTC","KOSPI","운송·창고","5850","-160","-2.66","175500000000"
"009440","KC그린홀딩스","KOSPI","기타금융","756","0","0.00","17568790596"
"119650","KC코트렐","KOSPI","기계·장비","918","0","0.00","100782913662"
"092220","KEC","KOSPI","전기·전자","1838","0","0.00","369002653158"
"003620","KG모빌리티","KOSPI","운송장비·부품","4330","-110","-2.48","876283368960"
"016380","KG스틸","KOSPI","금속","7100","110","1.57","710063168700"
"001390","KG케미칼","KOSPI","화학","6320","-230","-3.51","424912749600"
"001940","KISCO홀딩스","KOSPI","금속","25550","-1050","-3.95","362206509000"
"025000","KPX케미칼","KOSPI","화학","54000","-100","-0.18","236450286000"
"092230","KPX홀딩스","KOSPI","화학","90100","-1200","-1.31","380640604600"
"000040","KR모터스","KOSPI","운송장비·부품","426","-10","-2.29","36795828384"
"044450","KSS해운","KOSPI","운송·창고","12270","-490","-3.84","283263747600"
"030200","KT","KOSPI","통신","58500","-2100","-3.47","14743268572500"
"033780","KT&G","KOSPI","음식료·담배","175400","-4200","-2.34","20114283533000"
"058850","KTcs","KOSPI","IT 서비스","2625","-60","-2.23","108686681250"
"058860","KTis","KOSPI","IT 서비스","2830","-40","-1.39","98489660000"
"093050","LF","KOSPI","섬유·의류","24700","-350","-1.40","722228000000"
"003550","LG","KOSPI","기타금융","103000","700","0.68","15884823255000"
"034220","LG디스플레이","KOSPI","전기·전자","12760","450","3.66","6380000000000"
"051900","LG생활건강","KOSPI","화학","267500","-12000","-4.29","4093407782500"
"051905","LG생활건강우","KOSPI","화학","115500","-2800","-2.37","242515003500"
"064400","LG씨엔에스","KOSPI","IT 서비스","67000","1100","1.67","6491358516000"
"373220","LG에너지솔루션","KOSPI","전기·전자","482000","10000","2.12","112788000000000"
"003555","LG우","KOSPI","기타금융","72800","600","0.83","219215287200"
"032640","LG유플러스","KOSPI","통신","15400","-590","-3.69","6619356667000"
"011070","LG이노텍","KOSPI","전기·전자","632000","37000","6.22","14957611624000"
"066570","LG전자","KOSPI","전기·전자","154900","11700","8.17","25231101346300"
"066575","LG전자우","KOSPI","전기·전자","65400","4000","6.51","1123963876800"
"037560","LG헬로비전","KOSPI","오락·문화","2285","-65","-2.77","176966086525"
"051910","LG화학","KOSPI","화학","423500","-5500","-1.28","29895857260500"
"051915","LG화학우","KOSPI","화학","194100","-2000","-1.02","1492396080000"
"079550","LIG디펜스앤에어로스페이스","KOSPI","금속","979000","-4000","-0.41","21538000000000"
"006260","LS","KOSPI","기타금융","531000","22000","4.32","16567200000000"
"010120","LS ELECTRIC","KOSPI","전기·전자","315500","21500","7.31","47325000000000"
"000680","LS네트웍스","KOSPI","유통","4200","-10","-0.24","330972667200"
"229640","LS에코에너지","KOSPI","기타금융","92100","1700","1.88","2820551355900"
"108320","LX세미콘","KOSPI","전기·전자","61600","-1500","-2.38","1001880880000"
"001120","LX인터내셔널","KOSPI","유통","49850","-2450","-4.68","1932186000000"
"108670","LX하우시스","KOSPI","화학","41250","-1250","-2.94","369916387500"
"108675","LX하우시스우","KOSPI","화학","19110","-830","-4.16","19727826300"
"383800","LX홀딩스","KOSPI","기타금융","9160","-40","-0.43","698731120400"
"38380K","LX홀딩스1우","KOSPI","기타금융","8730","-140","-1.58","12791938050"
"023150","MH에탄올","KOSPI","음식료·담배","4450","-35","-0.78","32834440700"
"035420","NAVER","KOSPI","IT 서비스","208000","-1000","-0.48","32625348704000"
"036570","NC","KOSPI","IT 서비스","261500","-6000","-2.24","5633761753000"
"181710","NHN","KOSPI","IT 서비스","40900","300","0.74","1339603385100"
"400760","NH올원리츠","KOSPI","부동산","3210","-60","-1.83","176322972750"
"005940","NH투자증권","KOSPI","증권","38450","2000","5.49","13701440988050"
"005945","NH투자증권우","KOSPI","증권","29200","1000","3.55","551032265600"
"338100","NH프라임리츠","KOSPI","부동산","4600","-75","-1.60","85836000000"
"034310","NICE","KOSPI","일반서비스","14120","-640","-4.34","519011056840"
"030190","NICE평가정보","KOSPI","IT 서비스","14740","-290","-1.93","868355907980"
"008260","NI스틸","KOSPI","금속","4050","-50","-1.22","115830473850"
"004250","NPC","KOSPI","화학","3805","-125","-3.18","139719600000"
"004255","NPC우","KOSPI","화학","2405","0","0.00","12698400000"
"456040","OCI","KOSPI","화학","141900","-2400","-1.66","1270359040500"
"010060","OCI홀딩스","KOSPI","기타금융","337500","-18000","-5.06","6301203300000"
"178920","PI첨단소재","KOSPI","화학","31250","750","2.46","917697562500"
"001340","PKC","KOSPI","화학","7350","-40","-0.54","330150291450"
"005490","POSCO홀딩스","KOSPI","금속","506000","4000","0.80","40096212662000"
"010950","S-Oil","KOSPI","화학","122000","-6000","-4.69","13735100624000"
"010955","S-Oil우","KOSPI","화학","58700","-800","-1.34","236087114900"
"034120","SBS","KOSPI","오락·문화","15770","-250","-1.56","292553023260"
"003080","SB성보","KOSPI","화학","2600","-70","-2.62","52052000000"
"005090","SGC에너지","KOSPI","전기·가스","56300","-4200","-6.94","811245447900"
"001380","SG글로벌","KOSPI","운송장비·부품","1098","0","0.00","49370629014"
"004060","SG세계물산","KOSPI","유통","4205","-685","-14.01","85119695680"
"001770","SHD","KOSPI","금속","16990","80","0.47","20640777220"
"002360","SH에너지화학","KOSPI","화학","358","0","0.00","39785875340"
"009160","SIMPAC","KOSPI","금속","6360","-80","-1.24","415759356480"
"033530","SJG세종","KOSPI","운송장비·부품","7780","-110","-1.39","216447076580"
"123700","SJM","KOSPI","운송장비·부품","3830","0","0.00","59766759340"
"025530","SJM홀딩스","KOSPI","유통","3835","-30","-0.78","57271920680"
"034730","SK","KOSPI","기타금융","520000","44500","9.36","37701405560000"
"011790","SKC","KOSPI","화학","161200","37200","30.00","6104369637600"
"018670","SK가스","KOSPI","유통","262000","-4500","-1.69","2425397928000"
"001740","SK네트웍스","KOSPI","유통","6680","90","1.37","1339967178520"
"006120","SK디스커버리","KOSPI","기타금융","62900","7300","13.13","1095324937900"
"006125","SK디스커버리우","KOSPI","기타금융","43650","1400","3.31","53763923250"
"210980","SK디앤디","KOSPI","부동산","12750","-130","-1.01","237371620500"
"395400","SK리츠","KOSPI","부동산","6030","-460","-7.09","1815136248600"
"302440","SK바이오사이언스","KOSPI","제약","44100","800","1.85","3459933987300"
"326030","SK바이오팜","KOSPI","일반서비스","98500","-800","-0.81","7713855125000"
"402340","SK스퀘어","KOSPI","기타금융","1089000","98000","9.89","143702682354000"
"361610","SK아이이테크놀로지","KOSPI","전기·전자","26800","0","0.00","2191894280000"
"100090","SK오션플랜트","KOSPI","금속","23150","-350","-1.49","1446368686350"
"03473K","SK우","KOSPI","기타금융","350000","24000","7.36","198147250000"
"096770","SK이노베이션","KOSPI","화학","146700","1000","0.69","24800043999600"
"096775","SK이노베이션우","KOSPI","화학","79100","100","0.13","98750496600"
"475150","SK이터닉스","KOSPI","건설","54700","-500","-0.91","1863465118800"
"001510","SK증권","KOSPI","증권","5640","450","8.67","1304504279400"
"001515","SK증권우","KOSPI","증권","13150","390","3.06","25724779550"
"285130","SK케미칼","KOSPI","화학","58200","-1500","-2.51","1006788181200"
"28513K","SK케미칼우","KOSPI","화학","27400","-450","-1.62","57962754600"
"017670","SK텔레콤","KOSPI","통신","95500","-1900","-1.95","20512450061500"
"000660","SK하이닉스","KOSPI","전기·전자","1601000","154000","10.64","1141036486365000"
"003570","SNT다이내믹스","KOSPI","운송장비·부품","55800","-3500","-5.90","1855500492600"
"064960","SNT모티브","KOSPI","운송장비·부품","34100","-400","-1.16","905023275200"
"100840","SNT에너지","KOSPI","기계·장비","64100","5500","9.39","1325638190300"
"036530","SNT홀딩스","KOSPI","기타금융","60300","-800","-1.31","983124325800"
"000390","SP삼화","KOSPI","화학","8890","-370","-4.00","241838839410"
"011810","STX","KOSPI","유통","3530","0","0.00","109493282310"
"465770","STX그린로지스","KOSPI","운송·창고","3865","-155","-3.86","27716038680"
"077970","STX엔진","KOSPI","기계·장비","57800","-2200","-3.67","2320558041400"
"002820","SUN&L","KOSPI","화학","2370","-10","-0.42","29880933930"
"002170","SYTS","KOSPI","섬유·의류","58100","-900","-1.53","174300000000"
"084870","TBH글로벌","KOSPI","섬유·의류","2040","-85","-4.00","42547910760"
"002710","TCC스틸","KOSPI","금속","20150","170","0.85","528205994550"
"069260","TKG휴켐스","KOSPI","화학","18020","-420","-2.28","736632155760"
"007980","TP","KOSPI","섬유·의류","2095","-45","-2.10","98249948250"
"002900","TYM","KOSPI","기계·장비","8130","-190","-2.28","336582000000"
"024070","WISCOM","KOSPI","화학","2710","-100","-3.56","41534646980"
"037270","YG PLUS","KOSPI","IT 서비스","4915","-135","-2.67","312904185650"
"139130","iM금융지주","KOSPI","기타금융","18980","-320","-1.66","3048654585340"
"000500","가온전선","KOSPI","전기·전자","367000","78500","27.21","6071323205000"
"000860","강남제비스코","KOSPI","화학","15820","-530","-3.24","205660000000"
"035250","강원랜드","KOSPI","오락·문화","16410","-540","-3.19","3510763605000"
"011420","갤럭시아에스엠","KOSPI","오락·문화","1895","10","0.53","52206575380"
"002100","경농","KOSPI","화학","10420","-180","-1.70","203425231500"
"009450","경동나비엔","KOSPI","전기·전자","74800","-2100","-2.73","1089730681600"
"267290","경동도시가스","KOSPI","전기·가스","22850","-150","-0.65","134710027100"
"012320","경동인베스트","KOSPI","기타금융","65700","-1300","-1.94","155382011100"
"000050","경방","KOSPI","유통","10130","-190","-1.84","277716685100"
"214390","경보제약","KOSPI","제약","6460","-190","-2.86","154438315600"
"012610","경인양행","KOSPI","화학","5330","-300","-5.33","221815225450"
"009140","경인전자","KOSPI","전기·전자","23400","-100","-0.43","36756649800"
"013580","계룡건설","KOSPI","건설","28650","-50","-0.17","255870485550"
"012200","계양전기","KOSPI","기계·장비","6820","-310","-4.35","185659693780"
"012205","계양전기우","KOSPI","기계·장비","8100","-370","-4.37","9469539900"
"002140","고려산업","KOSPI","음식료·담배","2750","-90","-3.17","68583418750"
"010130","고려아연","KOSPI","금속","1747000","118000","7.24","36465076843000"
"002240","고려제강","KOSPI","금속","25000","-400","-1.57","675000000000"
"009290","광동제약","KOSPI","제약","8110","-240","-2.87","403876442880"
"017040","광명전기","KOSPI","전기·전자","932","0","0.00","40390657180"
"017900","광전자","KOSPI","전기·전자","10490","60","0.58","607830073870"
"037710","광주신세계","KOSPI","유통","37700","-400","-1.05","299986063000"
"030610","교보증권","KOSPI","증권","15810","1100","7.48","1801754413410"
"339770","교촌에프앤비","KOSPI","유통","4300","-145","-3.26","214849844000"
"007690","국도화학","KOSPI","화학","39650","-1250","-3.06","367191988800"
"002720","국제약품","KOSPI","제약","4480","-230","-4.88","94796047360"
"083420","그린케미칼","KOSPI","화학","6080","-170","-2.72","145920000000"
"014530","극동유화","KOSPI","화학","3740","-155","-3.98","130411630800"
"014280","금강공업","KOSPI","금속","5730","350","6.51","168057215610"
"014285","금강공업우","KOSPI","금속","7140","110","1.56","4211707500"
"008870","금비","KOSPI","비금속","44900","-100","-0.22","44900000000"
"001570","금양","KOSPI","화학","9900","0","0.00","633275240400"
"002990","금호건설","KOSPI","건설","5360","-120","-2.19","198302633600"
"002995","금호건설우","KOSPI","건설","14510","-270","-1.83","4240779660"
"011780","금호석유화학","KOSPI","화학","140100","-4300","-2.98","3524541232500"
"011785","금호석유화학우","KOSPI","화학","59300","-1000","-1.66","179292719800"
"214330","금호에이치티","KOSPI","운송장비·부품","3435","-170","-4.72","74898976185"
"001210","금호전기","KOSPI","전기·전자","879","-42","-4.56","54392592957"
"073240","금호타이어","KOSPI","화학","5530","-140","-2.47","1588549387110"
"092440","기신정기","KOSPI","기계·장비","2360","-50","-2.07","68912000000"
"000270","기아","KOSPI","운송장비·부품","154600","600","0.39","60357849490800"
"024110","기업은행","KOSPI","은행","21600","-500","-2.26","17224398770400"
"013700","까뮤이앤씨","KOSPI","건설","1349","-43","-3.09","80603869670"
"004540","깨끗한나라","KOSPI","종이·목재","1943","-56","-2.80","72358666499"
"004545","깨끗한나라우","KOSPI","종이·목재","10520","-60","-0.57","3852003200"
"001260","남광토건","KOSPI","건설","9440","-340","-3.48","92819479680"
"008350","남선알미늄","KOSPI","금속","2050","-60","-2.84","264612134500"
"008355","남선알미우","KOSPI","금속","13370","-390","-2.83","4116489300"
"004270","남성","KOSPI","유통","7120","-410","-5.44","25783057920"
"003920","남양유업","KOSPI","음식료·담배","51000","-900","-1.73","306000000000"
"003925","남양유업우","KOSPI","음식료·담배","37350","-600","-1.58","74700000000"
"025860","남해화학","KOSPI","화학","10530","-1080","-9.30","523118216790"
"005720","넥센","KOSPI","화학","7010","-190","-2.64","368333278770"
"005725","넥센우","KOSPI","화학","4650","-50","-1.06","16742790000"
"002350","넥센타이어","KOSPI","화학","7140","-210","-2.86","697348641780"
"002355","넥센타이어1우B","KOSPI","화학","4310","-40","-0.92","28015000000"
"092790","넥스틸","KOSPI","금속","20150","1350","7.18","523940300000"
